,Date,Value
1073,12/23/2015,36.76
1074,12/22/2015,36.12
1075,12/21/2015,34.55
1076,12/18/2015,34.72
1077,12/17/2015,34.98
1078,12/16/2015,35.55
1079,12/15/2015,37.32
1080,12/14/2015,36.31
1081,12/11/2015,35.65
1082,12/10/2015,36.76
1083,12/9/2015,37.16
1084,12/8/2015,37.46
1085,12/7/2015,37.64
1086,12/4/2015,40
1087,12/3/2015,41.08
1088,12/2/2015,39.93
1089,12/1/2015,40.58
1090,11/30/2015,40.43
1091,11/27/2015,40.57
1092,11/25/2015,41.22
1093,11/24/2015,40.89
1094,11/23/2015,39.27
1095,11/20/2015,39.39
1096,11/19/2015,40.55
1097,11/18/2015,40.75
1098,11/17/2015,40.73
1099,11/16/2015,41.68
1100,11/13/2015,40.69
1101,11/12/2015,41.74
1102,11/11/2015,42.95
1103,11/10/2015,44.23
1104,11/9/2015,43.87
1105,11/6/2015,44.32
1106,11/5/2015,45.27
1107,11/4/2015,46.32
1108,11/3/2015,47.88
1109,11/2/2015,46.12
1110,10/30/2015,46.6
1111,10/29/2015,46.02
1112,10/28/2015,45.93
1113,10/27/2015,43.21
1114,10/26/2015,43.19
1115,10/23/2015,43.91
1116,10/22/2015,44.9
1117,10/21/2015,45.22
1118,10/20/2015,45.84
1119,10/19/2015,45.91
1120,10/16/2015,47.3
1121,10/15/2015,46.38
1122,10/14/2015,46.63
1123,10/13/2015,46.7
1124,10/12/2015,47.09
1125,10/9/2015,49.67
1126,10/8/2015,49.46
1127,10/7/2015,47.86
1128,10/6/2015,48.53
1129,10/5/2015,46.28
1130,10/2/2015,45.54
1131,10/1/2015,44.75
1132,9/30/2015,45.06
1133,9/29/2015,45.24
1134,9/28/2015,44.4
1135,9/25/2015,45.55
1136,9/24/2015,44.94
1137,9/23/2015,44.53
1138,9/22/2015,46.17
1139,9/21/2015,46.67
1140,9/18/2015,44.71
1141,9/17/2015,46.93
1142,9/16/2015,47.12
1143,9/15/2015,44.58
1144,9/14/2015,44.07
1145,9/11/2015,44.75
1146,9/10/2015,45.85
1147,9/9/2015,44.13
1148,9/8/2015,45.92
1149,9/4/2015,46.02
1150,9/3/2015,46.75
1151,9/2/2015,46.3
1152,9/1/2015,45.38
1153,8/31/2015,49.2
1154,8/28/2015,45.29
1155,8/27/2015,42.47
1156,8/26/2015,38.5
1157,8/25/2015,39.15
1158,8/24/2015,38.22
1159,8/21/2015,40.45
1160,8/20/2015,41
1161,8/19/2015,40.75
1162,8/18/2015,42.58
1163,8/17/2015,41.93
1164,8/14/2015,42.45
1165,8/13/2015,42.27
1166,8/12/2015,43.22
1167,8/11/2015,43.11
1168,8/10/2015,44.94
1169,8/7/2015,43.87
1170,8/6/2015,44.69
1171,8/5/2015,45.13
1172,8/4/2015,45.75
1173,8/3/2015,45.25
1174,7/31/2015,47.11
1175,7/30/2015,48.53
1176,7/29/2015,48.77
1177,7/28/2015,47.97
1178,7/27/2015,47.17
1179,7/24/2015,47.98
1180,7/23/2015,48.11
1181,7/22/2015,49.27
1182,7/21/2015,50.59
1183,7/20/2015,50.11
1184,7/17/2015,50.88
1185,7/16/2015,50.9
1186,7/15/2015,51.4
1187,7/14/2015,53.05
1188,7/13/2015,52.19
1189,7/10/2015,52.74
1190,7/9/2015,52.76
1191,7/8/2015,51.61
1192,7/7/2015,52.33
1193,7/6/2015,52.48
1194,7/2/2015,56.93
1195,7/1/2015,56.94
1196,6/30/2015,59.48
1197,6/29/2015,58.34
1198,6/26/2015,59.41
1199,6/25/2015,59.59
1200,6/24/2015,60.01
1201,6/23/2015,61.05
1202,6/22/2015,60.01
1203,6/19/2015,59.62
1204,6/18/2015,60.41
1205,6/17/2015,59.89
1206,6/16/2015,60.01
1207,6/15/2015,59.53
1208,6/12/2015,59.96
1209,6/11/2015,60.74
1210,6/10/2015,61.36
1211,6/9/2015,60.15
1212,6/8/2015,58.15
1213,6/5/2015,59.11
1214,6/4/2015,58
1215,6/3/2015,59.67
1216,6/2/2015,61.3
1217,6/1/2015,60.24
1218,5/29/2015,60.25
1219,5/28/2015,57.69
1220,5/27/2015,57.51
1221,5/26/2015,57.29
1222,5/22/2015,58.88
1223,5/21/2015,60.18
1224,5/20/2015,58.96
1225,5/19/2015,57.3
1226,5/18/2015,59.44
1227,5/15/2015,59.73
1228,5/14/2015,59.89
1229,5/13/2015,60.5
1230,5/12/2015,60.72
1231,5/11/2015,59.23
1232,5/8/2015,59.41
1233,5/7/2015,58.99
1234,5/6/2015,60.93
1235,5/5/2015,60.38
1236,5/4/2015,58.92
1237,5/1/2015,59.1
1238,4/30/2015,59.62
1239,4/29/2015,58.55
1240,4/28/2015,57.05
1241,4/27/2015,55.56
1242,4/24/2015,55.98
1243,4/23/2015,56.59
1244,4/22/2015,56.17
1245,4/21/2015,55.58
1246,4/20/2015,56.37
1247,4/17/2015,55.71
1248,4/16/2015,56.69
1249,4/15/2015,56.25
1250,4/14/2015,53.3
1251,4/13/2015,51.95
1252,4/10/2015,51.63
1253,4/9/2015,50.79
1254,4/8/2015,50.44
1255,4/7/2015,53.95
1256,4/6/2015,52.08
1257,4/2/2015,49.13
1258,4/1/2015,50.12
1259,3/31/2015,47.72
1260,3/30/2015,48.66
1261,3/27/2015,48.83
1262,3/26/2015,51.41
1263,3/25/2015,48.75
1264,3/24/2015,47.03
1265,3/23/2015,47.4
1266,3/20/2015,46
1267,3/19/2015,44.02
1268,3/18/2015,44.63
1269,3/17/2015,43.39
1270,3/16/2015,43.93
1271,3/13/2015,44.88
1272,3/12/2015,47.12
1273,3/11/2015,48.06
1274,3/10/2015,48.42
1275,3/9/2015,49.95
1276,3/6/2015,49.61
1277,3/5/2015,50.76
1278,3/4/2015,51.53
1279,3/3/2015,50.43
1280,3/2/2015,49.59
1281,2/27/2015,49.84
1282,2/26/2015,47.65
1283,2/25/2015,50.25
1284,2/24/2015,48.48
1285,2/23/2015,49.56
1286,2/20/2015,49.95
1287,2/19/2015,51.12
1288,2/18/2015,52.13
1289,2/17/2015,53.56
1290,2/13/2015,52.66
1291,2/12/2015,51.17
1292,2/11/2015,48.8
1293,2/10/2015,50.06
1294,2/9/2015,52.99
1295,2/6/2015,51.66
1296,2/5/2015,50.48
1297,2/4/2015,48.45
1298,2/3/2015,53.04
1299,2/2/2015,49.25
1300,1/30/2015,47.79
1301,1/29/2015,44.12
1302,1/28/2015,44.08
1303,1/27/2015,45.84
1304,1/26/2015,44.8
1305,1/23/2015,45.26
1306,1/22/2015,45.93
1307,1/21/2015,47.85
1308,1/20/2015,46.79
1309,1/16/2015,48.49
1310,1/15/2015,46.37
1311,1/14/2015,48.49
1312,1/13/2015,45.92
1313,1/12/2015,46.06
1314,1/9/2015,48.35
1315,1/8/2015,48.8
1316,1/7/2015,48.69
1317,1/6/2015,47.98
1318,1/5/2015,50.05
1319,1/2/2015,52.72
1320,12/31/2014,53.45
1321,12/30/2014,54.14
1322,12/29/2014,53.46
1323,12/26/2014,54.59
1324,12/24/2014,55.7
1325,12/23/2014,56.78
1326,12/22/2014,55.25
1327,12/19/2014,56.91
1328,12/18/2014,54.18
1329,12/17/2014,56.43
1330,12/16/2014,55.97
1331,12/15/2014,55.96
1332,12/12/2014,57.81
1333,12/11/2014,60.01
1334,12/10/2014,60.99
1335,12/9/2014,63.74
1336,12/8/2014,63.13
1337,12/5/2014,65.89
1338,12/4/2014,66.73
1339,12/3/2014,67.3
1340,12/2/2014,66.99
1341,12/1/2014,68.98
1342,11/28/2014,65.94
1343,11/26/2014,73.7
1344,11/25/2014,74.04
1345,11/24/2014,75.74
1346,11/21/2014,76.52
1347,11/20/2014,75.63
1348,11/19/2014,74.55
1349,11/18/2014,74.55
1350,11/17/2014,75.64
1351,11/14/2014,75.91
1352,11/13/2014,74.13
1353,11/12/2014,77.16
1354,11/11/2014,77.85
1355,11/10/2014,77.43
1356,11/7/2014,78.71
1357,11/6/2014,77.87
1358,11/5/2014,78.71
1359,11/4/2014,77.15
1360,11/3/2014,78.77
1361,10/31/2014,80.53
1362,10/30/2014,81.06
1363,10/29/2014,82.25
1364,10/28/2014,81.36
1365,10/27/2014,81.26
1366,10/24/2014,81.27
1367,10/23/2014,82.81
1368,10/22/2014,80.52
1369,10/21/2014,83.25
1370,10/20/2014,82.76
1371,10/17/2014,82.8
1372,10/16/2014,82.33
1373,10/15/2014,81.82
1374,10/14/2014,81.72
1375,10/13/2014,85.73
1376,10/10/2014,85.87
1377,10/9/2014,85.76
1378,10/8/2014,87.29
1379,10/7/2014,88.89
1380,10/6/2014,90.33
1381,10/3/2014,89.76
1382,10/2/2014,91.02
1383,10/1/2014,90.74
1384,9/30/2014,91.17
1385,9/29/2014,94.53
1386,9/26/2014,95.55
1387,9/25/2014,93.59
1388,9/24/2014,93.6
1389,9/23/2014,91.55
1390,9/22/2014,91.46
1391,9/19/2014,92.43
1392,9/18/2014,93.07
1393,9/17/2014,94.33
1394,9/16/2014,94.91
1395,9/15/2014,92.86
1396,9/12/2014,92.18
1397,9/11/2014,92.89
1398,9/10/2014,91.71
1399,9/9/2014,92.73
1400,9/8/2014,92.64
1401,9/5/2014,93.32
1402,9/4/2014,94.51
1403,9/3/2014,95.5
1404,9/2/2014,92.92
1405,8/29/2014,97.86
1406,8/28/2014,96.44
1407,8/27/2014,95.82
1408,8/26/2014,95.78
1409,8/25/2014,95.39
1410,8/22/2014,93.61
1411,8/21/2014,93.97
1412,8/20/2014,96.4
1413,8/19/2014,94.35
1414,8/18/2014,96.44
1415,8/15/2014,97.3
1416,8/14/2014,95.54
1417,8/13/2014,97.57
1418,8/12/2014,97.36
1419,8/11/2014,98.09
1420,8/8/2014,97.61
1421,8/7/2014,97.34
1422,8/6/2014,96.93
1423,8/5/2014,97.34
1424,8/4/2014,98.26
1425,8/1/2014,97.86
1426,7/31/2014,98.23
1427,7/30/2014,104.29
1428,7/29/2014,104.91
1429,7/28/2014,105.68
1430,7/25/2014,105.23
1431,7/24/2014,102.76
1432,7/23/2014,103.81
1433,7/22/2014,104.59
1434,7/21/2014,105.34
1435,7/18/2014,103.83
1436,7/17/2014,103.84
1437,7/16/2014,101.88
1438,7/15/2014,100.56
1439,7/14/2014,101.73
1440,7/11/2014,101.48
1441,7/10/2014,103.61
1442,7/9/2014,102.93
1443,7/8/2014,104.06
1444,7/7/2014,104.19
1445,7/3/2014,104.76
1446,7/2/2014,105.18
1447,7/1/2014,106.06
1448,6/30/2014,106.07
1449,6/27/2014,106.46
1450,6/26/2014,106.49
1451,6/25/2014,107.04
1452,6/24/2014,106.64
1453,6/23/2014,106.83
1454,6/20/2014,107.95
1455,6/19/2014,107.08
1456,6/18/2014,106.64
1457,6/17/2014,106.95
1458,6/16/2014,107.52
1459,6/13/2014,107.49
1460,6/12/2014,107.2
1461,6/11/2014,105.04
1462,6/10/2014,105.02
1463,6/9/2014,105.09
1464,6/6/2014,103.32
1465,6/5/2014,103.17
1466,6/4/2014,103.27
1467,6/3/2014,103.34
1468,6/2/2014,103.07
1469,5/30/2014,103.4
1470,5/29/2014,104.26
1471,5/28/2014,103.37
1472,5/27/2014,104.78
1473,5/23/2014,105.01
1474,5/22/2014,104.03
1475,5/21/2014,104.31
1476,5/20/2014,102.8
1477,5/19/2014,102.95
1478,5/16/2014,102.31
1479,5/15/2014,101.74
1480,5/14/2014,102.63
1481,5/13/2014,102.01
1482,5/12/2014,100.89
1483,5/9/2014,100.32
1484,5/8/2014,100.52
1485,5/7/2014,101.06
1486,5/6/2014,99.81
1487,5/5/2014,99.74
1488,5/2/2014,100.09
1489,5/1/2014,99.69
1490,4/30/2014,100.07
1491,4/29/2014,101.56
1492,4/28/2014,101.13
1493,4/25/2014,100.85
1494,4/24/2014,102.2
1495,4/23/2014,101.47
1496,4/22/2014,101.69
1497,4/21/2014,104.35
1498,4/17/2014,104.33
1499,4/16/2014,103.71
1500,4/15/2014,103.7
1501,4/14/2014,104.05
1502,4/11/2014,103.68
1503,4/10/2014,103.37
1504,4/9/2014,103.55
1505,4/8/2014,102.57
1506,4/7/2014,100.43
1507,4/4/2014,101.16
1508,4/3/2014,100.29
1509,4/2/2014,99.6
1510,4/1/2014,99.69
1511,3/31/2014,101.57
1512,3/28/2014,101.73
1513,3/27/2014,101.25
1514,3/26/2014,100.61
1515,3/25/2014,99.66
1516,3/24/2014,100.05
1517,3/21/2014,99.97
1518,3/20/2014,99.68
1519,3/19/2014,100.71
1520,3/18/2014,100.08
1521,3/17/2014,98.43
1522,3/14/2014,99.23
1523,3/13/2014,98.57
1524,3/12/2014,98.29
1525,3/11/2014,100.29
1526,3/10/2014,101.39
1527,3/7/2014,102.82
1528,3/6/2014,101.82
1529,3/5/2014,101.75
1530,3/4/2014,103.64
1531,3/3/2014,105.34
1532,2/28/2014,102.88
1533,2/27/2014,102.68
1534,2/26/2014,102.93
1535,2/25/2014,102.2
1536,2/24/2014,103.17
1537,2/21/2014,102.53
1538,2/20/2014,103.2
1539,2/19/2014,103.46
1540,2/18/2014,102.54
1541,2/14/2014,100.31
1542,2/13/2014,100.27
1543,2/12/2014,100.38
1544,2/11/2014,99.96
1545,2/10/2014,100.12
1546,2/7/2014,99.98
1547,2/6/2014,97.84
1548,2/5/2014,97.4
1549,2/4/2014,97.24
1550,2/3/2014,96.44
1551,1/31/2014,97.55
1552,1/30/2014,98.25
1553,1/29/2014,97.34
1554,1/28/2014,97.49
1555,1/27/2014,95.82
1556,1/24/2014,96.66
1557,1/23/2014,97.23
1558,1/22/2014,96.35
1559,1/21/2014,94.51
1560,1/17/2014,93.96
1561,1/16/2014,93.54
1562,1/15/2014,93.78
1563,1/14/2014,92.15
1564,1/13/2014,91.45
1565,1/10/2014,92.39
1566,1/9/2014,91.36
1567,1/8/2014,91.9
1568,1/7/2014,93.31
1569,1/6/2014,93.12
1570,1/3/2014,93.66
1571,1/2/2014,95.14
1572,12/31/2013,98.17
1573,12/30/2013,98.9
1574,12/27/2013,99.94
1575,12/26/2013,99.18
1576,12/24/2013,98.87
1577,12/23/2013,98.62
1578,12/20/2013,99.11
1579,12/19/2013,98.4
1580,12/18/2013,97.59
1581,12/17/2013,96.99
1582,12/16/2013,97.18
1583,12/13/2013,96.27
1584,12/12/2013,97.21
1585,12/11/2013,97.25
1586,12/10/2013,98.32
1587,12/9/2013,97.1
1588,12/6/2013,97.48
1589,12/5/2013,97.14
1590,12/4/2013,96.97
1591,12/3/2013,95.83
1592,12/2/2013,93.61
1593,11/29/2013,92.55
1594,11/27/2013,92.05
1595,11/26/2013,93.41
1596,11/25/2013,93.86
1597,11/22/2013,94.53
1598,11/21/2013,95.35
1599,11/20/2013,93.34
1600,11/19/2013,93.35
1601,11/18/2013,93.03
1602,11/15/2013,93.8
1603,11/14/2013,93.76
1604,11/13/2013,93.91
1605,11/12/2013,93.12
1606,11/11/2013,95.13
1607,11/8/2013,94.56
1608,11/7/2013,94.25
1609,11/6/2013,94.74
1610,11/5/2013,93.4
1611,11/4/2013,94.58
1612,11/1/2013,94.56
1613,10/31/2013,96.29
1614,10/30/2013,96.81
1615,10/29/2013,98.29
1616,10/28/2013,98.74
1617,10/25/2013,97.4
1618,10/24/2013,96.65
1619,10/23/2013,96.9
1620,10/22/2013,97.63
1621,10/21/2013,99.28
1622,10/18/2013,100.87
1623,10/17/2013,100.72
1624,10/16/2013,102.34
1625,10/15/2013,101.15
1626,10/14/2013,102.46
1627,10/11/2013,102.17
1628,10/10/2013,103.08
1629,10/9/2013,101.63
1630,10/8/2013,103.54
1631,10/7/2013,103.07
1632,10/4/2013,103.83
1633,10/3/2013,103.29
1634,10/2/2013,104.15
1635,10/1/2013,102.09
1636,9/30/2013,102.36
1637,9/27/2013,102.86
1638,9/26/2013,103.1
1639,9/25/2013,102.68
1640,9/24/2013,103.22
1641,9/23/2013,103.62
1642,9/20/2013,104.7
1643,9/19/2013,106.26
1644,9/18/2013,108.23
1645,9/17/2013,105.36
1646,9/16/2013,106.54
1647,9/13/2013,108.31
1648,9/12/2013,108.72
1649,9/11/2013,107.65
1650,9/10/2013,107.48
1651,9/9/2013,109.62
1652,9/6/2013,110.62
1653,9/5/2013,108.5
1654,9/4/2013,107.29
1655,9/3/2013,108.67
1656,8/30/2013,107.98
1657,8/29/2013,108.51
1658,8/28/2013,110.17
1659,8/27/2013,109.11
1660,8/26/2013,105.88
1661,8/23/2013,106.48
1662,8/22/2013,104.93
1663,8/21/2013,103.93
1664,8/20/2013,104.9
1665,8/19/2013,107.14
1666,8/16/2013,107.58
1667,8/15/2013,107.43
1668,8/14/2013,106.89
1669,8/13/2013,106.78
1670,8/12/2013,106.19
1671,8/9/2013,106.04
1672,8/8/2013,103.45
1673,8/7/2013,104.41
1674,8/6/2013,105.32
1675,8/5/2013,106.61
1676,8/2/2013,106.94
1677,8/1/2013,107.93
1678,7/31/2013,105.1
1679,7/30/2013,103.14
1680,7/29/2013,104.61
1681,7/26/2013,104.76
1682,7/25/2013,105.47
1683,7/24/2013,105.41
1684,7/23/2013,107.13
1685,7/22/2013,106.61
1686,7/19/2013,108
1687,7/18/2013,107.94
1688,7/17/2013,106.39
1689,7/16/2013,105.88
1690,7/15/2013,106.2
1691,7/12/2013,105.85
1692,7/11/2013,104.77
1693,7/10/2013,106.41
1694,7/9/2013,103.46
1695,7/8/2013,103.03
1696,7/5/2013,103.09
1697,7/3/2013,101.92
1698,7/2/2013,99.65
1699,7/1/2013,97.94
1700,6/28/2013,96.36
1701,6/27/2013,97
1702,6/26/2013,95.47
1703,6/25/2013,95.25
1704,6/24/2013,95.07
1705,6/21/2013,93.81
1706,6/20/2013,94.89
1707,6/19/2013,98.24
1708,6/18/2013,98.46
1709,6/17/2013,97.86
1710,6/14/2013,97.83
1711,6/13/2013,96.66
1712,6/12/2013,95.98
1713,6/11/2013,95.5
1714,6/10/2013,95.82
1715,6/7/2013,96.11
1716,6/6/2013,94.71
1717,6/5/2013,93.66
1718,6/4/2013,93.36
1719,6/3/2013,93.41
1720,5/31/2013,91.93
1721,5/30/2013,93.57
1722,5/29/2013,93.13
1723,5/28/2013,94.65
1724,5/24/2013,93.84
1725,5/23/2013,94.12
1726,5/22/2013,93.98
1727,5/21/2013,95.55
1728,5/20/2013,96.29
1729,5/17/2013,95.72
1730,5/16/2013,94.85
1731,5/15/2013,93.95
1732,5/14/2013,93.96
1733,5/13/2013,94.76
1734,5/10/2013,95.81
1735,5/9/2013,96.09
1736,5/8/2013,96.24
1737,5/7/2013,95.28
1738,5/6/2013,95.8
1739,5/3/2013,95.25
1740,5/2/2013,93.7
1741,5/1/2013,90.74
1742,4/30/2013,93.22
1743,4/29/2013,94.09
1744,4/26/2013,92.63
1745,4/25/2013,93.27
1746,4/24/2013,91.07
1747,4/23/2013,89.21
1748,4/22/2013,88.81
1749,4/19/2013,88.04
1750,4/18/2013,87.83
1751,4/17/2013,86.65
1752,4/16/2013,88.73
1753,4/15/2013,88.75
1754,4/12/2013,91.23
1755,4/11/2013,93.44
1756,4/10/2013,94.59
1757,4/9/2013,94.18
1758,4/8/2013,93.36
1759,4/5/2013,92.76
1760,4/4/2013,93.26
1761,4/3/2013,95.02
1762,4/2/2013,97.23
1763,4/1/2013,97.1
1764,3/28/2013,97.24
1765,3/27/2013,96.53
1766,3/26/2013,95.99
1767,3/25/2013,94.55
1768,3/22/2013,93.41
1769,3/21/2013,92.46
1770,3/20/2013,93.21
1771,3/19/2013,92.44
1772,3/18/2013,93.71
1773,3/15/2013,93.49
1774,3/14/2013,93.03
1775,3/13/2013,92.47
1776,3/12/2013,92.44
1777,3/11/2013,92.07
1778,3/8/2013,92.01
1779,3/7/2013,91.53
1780,3/6/2013,90.47
1781,3/5/2013,90.88
1782,3/4/2013,90.13
1783,3/1/2013,90.71
1784,2/28/2013,92.03
1785,2/27/2013,92.84
1786,2/26/2013,92.63
1787,2/25/2013,92.74
1788,2/22/2013,93.12
1789,2/21/2013,92.79
1790,2/20/2013,94.92
1791,2/19/2013,96.69
1792,2/15/2013,95.95
1793,2/14/2013,97.3
1794,2/13/2013,97.03
1795,2/12/2013,97.48
1796,2/11/2013,97.01
1797,2/8/2013,95.71
1798,2/7/2013,95.84
1799,2/6/2013,96.44
1800,2/5/2013,96.68
1801,2/4/2013,96.21
1802,2/1/2013,97.46
1803,1/31/2013,97.65
1804,1/30/2013,97.98
1805,1/29/2013,97.62
1806,1/28/2013,95.95
1807,1/25/2013,95.15
1808,1/24/2013,95.35
1809,1/23/2013,95.06
1810,1/22/2013,96.09
1811,1/18/2013,95.61
1812,1/17/2013,95.49
1813,1/16/2013,94.28
1814,1/15/2013,93.26
1815,1/14/2013,94.27
1816,1/11/2013,93.6
1817,1/10/2013,93.81
1818,1/9/2013,93.08
1819,1/8/2013,93.21
1820,1/7/2013,93.2
1821,1/4/2013,93.12
1822,1/3/2013,92.97
1823,1/2/2013,93.14
1824,12/31/2012,91.83
1825,12/28/2012,90.66
1826,12/27/2012,90.91
1827,12/26/2012,90.71
1828,12/24/2012,88.29
1829,12/21/2012,88.2
1830,12/20/2012,89.76
1831,12/19/2012,89.09
1832,12/18/2012,87.46
1833,12/17/2012,86.71
1834,12/14/2012,86.32
1835,12/13/2012,85.39
1836,12/12/2012,86.35
1837,12/11/2012,85.36
1838,12/10/2012,85.14
1839,12/7/2012,85.45
1840,12/6/2012,85.47
1841,12/5/2012,87.36
1842,12/4/2012,88.04
1843,12/3/2012,88.69
1844,11/30/2012,88.54
1845,11/29/2012,87.64
1846,11/28/2012,86.1
1847,11/27/2012,86.81
1848,11/26/2012,87.28
1849,11/23/2012,87.01
1850,11/21/2012,87.08
1851,11/20/2012,86.46
1852,11/19/2012,89.05
1853,11/16/2012,86.62
1854,11/15/2012,85.45
1855,11/14/2012,86.32
1856,11/13/2012,85.38
1857,11/12/2012,85.56
1858,11/9/2012,86.08
1859,11/8/2012,85.07
1860,11/7/2012,84.5
1861,11/6/2012,88.62
1862,11/5/2012,85.64
1863,11/2/2012,84.9
1864,11/1/2012,87.05
1865,10/31/2012,86.23
1866,10/30/2012,85.65
1867,10/29/2012,85.52
1868,10/26/2012,85.84
1869,10/25/2012,85.59
1870,10/24/2012,85.39
1871,10/23/2012,86.65
1872,10/22/2012,88.3
1873,10/19/2012,90
1874,10/18/2012,92
1875,10/17/2012,92.04
1876,10/16/2012,92.07
1877,10/15/2012,91.84
1878,10/12/2012,91.83
1879,10/11/2012,92.19
1880,10/10/2012,91.24
1881,10/9/2012,92.42
1882,10/8/2012,89.43
1883,10/5/2012,89.87
1884,10/4/2012,91.69
1885,10/3/2012,88.19
1886,10/2/2012,91.88
1887,10/1/2012,92.44
1888,9/28/2012,92.18
1889,9/27/2012,91.89
1890,9/26/2012,89.92
1891,9/25/2012,91.07
1892,9/24/2012,91.68
1893,9/21/2012,92.64
1894,9/20/2012,92.14
1895,9/19/2012,91.97
1896,9/18/2012,95.25
1897,9/17/2012,96.51
1898,9/14/2012,98.94
1899,9/13/2012,98.3
1900,9/12/2012,97.02
1901,9/11/2012,97.03
1902,9/10/2012,96.52
1903,9/7/2012,96.41
1904,9/6/2012,95.58
1905,9/5/2012,95.37
1906,9/4/2012,95.34
1907,8/31/2012,96.47
1908,8/30/2012,94.61
1909,8/29/2012,95.5
1910,8/28/2012,96.3
1911,8/27/2012,95.54
1912,8/24/2012,95.78
1913,8/23/2012,95.87
1914,8/22/2012,96.89
1915,8/21/2012,96.55
1916,8/20/2012,96.03
1917,8/17/2012,96
1918,8/16/2012,95.66
1919,8/15/2012,94.35
1920,8/14/2012,93.4
1921,8/13/2012,92.76
1922,8/10/2012,92.94
1923,8/9/2012,93.39
1924,8/8/2012,93.39
1925,8/7/2012,93.68
1926,8/6/2012,92.3
1927,8/3/2012,91.4
1928,8/2/2012,87.22
1929,8/1/2012,88.99
1930,7/31/2012,88.08
1931,7/30/2012,89.8
1932,7/27/2012,90.13
1933,7/26/2012,89.4
1934,7/25/2012,88.8
1935,7/24/2012,88.28
1936,7/23/2012,87.77
1937,7/20/2012,91.56
1938,7/19/2012,92.78
1939,7/18/2012,89.88
1940,7/17/2012,89.07
1941,7/16/2012,88.41
1942,7/13/2012,87.15
1943,7/12/2012,86.02
1944,7/11/2012,85.88
1945,7/10/2012,83.92
1946,7/9/2012,85.93
1947,7/6/2012,84.37
1948,7/5/2012,87.11
1949,7/3/2012,87.74
1950,7/2/2012,83.72
1951,6/29/2012,85.04
1952,6/28/2012,77.72
1953,6/27/2012,80.27
1954,6/26/2012,79.34
1955,6/25/2012,78.76
1956,6/22/2012,79.33
1957,6/21/2012,77.91
1958,6/20/2012,81.06
1959,6/19/2012,83.99
1960,6/18/2012,83.26
1961,6/15/2012,84.03
1962,6/14/2012,83.83
1963,6/13/2012,82.56
1964,6/12/2012,83.35
1965,6/11/2012,82.58
1966,6/8/2012,84.08
1967,6/7/2012,84.78
1968,6/6/2012,85.05
1969,6/5/2012,84.31
1970,6/4/2012,83.95
1971,6/1/2012,83.17
1972,5/31/2012,86.52
1973,5/30/2012,87.79
1974,5/29/2012,90.75
1975,5/25/2012,90.64
1976,5/24/2012,90.36
1977,5/23/2012,89.4
1978,5/22/2012,91.44
1979,5/21/2012,92.57
1980,5/18/2012,91.51
1981,5/17/2012,92.53
1982,5/16/2012,92.78
1983,5/15/2012,93.97
1984,5/14/2012,94.75
1985,5/11/2012,96.03
1986,5/10/2012,97.1
1987,5/9/2012,96.8
1988,5/8/2012,97.13
1989,5/7/2012,97.86
1990,5/4/2012,98.49
1991,5/3/2012,102.56
1992,5/2/2012,105.25
1993,5/1/2012,106.17
1994,4/30/2012,104.89
1995,4/27/2012,104.86
1996,4/26/2012,104.56
1997,4/25/2012,103.72
1998,4/24/2012,103.1
1999,4/23/2012,102.68
2000,4/20/2012,103.58
2001,4/19/2012,102.38
2002,4/18/2012,102.65
2003,4/17/2012,104.23
2004,4/16/2012,102.92
2005,4/13/2012,102.84
2006,4/12/2012,103.69
2007,4/11/2012,102.66
2008,4/10/2012,101.12
2009,4/9/2012,102.45
2010,4/5/2012,103.29
2011,4/4/2012,101.53
2012,4/3/2012,104.02
2013,4/2/2012,105.25
2014,3/30/2012,103.03
2015,3/29/2012,102.79
2016,3/28/2012,105.4
2017,3/27/2012,107.32
2018,3/26/2012,107.07
2019,3/23/2012,106.43
2020,3/22/2012,104.98
2021,3/21/2012,106.87
2022,3/20/2012,105.68
2023,3/19/2012,108.09
2024,3/16/2012,107.03
2025,3/15/2012,105.19
2026,3/14/2012,105.49
2027,3/13/2012,106.7
2028,3/12/2012,106.34
2029,3/9/2012,107.4
2030,3/8/2012,106.65
2031,3/7/2012,106.16
2032,3/6/2012,104.71
2033,3/5/2012,106.7
2034,3/2/2012,106.68
2035,3/1/2012,108.76
2036,2/29/2012,107.08
2037,2/28/2012,106.59
2038,2/27/2012,108.49
2039,2/24/2012,109.39
2040,2/23/2012,107.44
2041,2/22/2012,105.99
2042,2/21/2012,105.88
2043,2/17/2012,103.27
2044,2/16/2012,102.33
2045,2/15/2012,101.82
2046,2/14/2012,100.82
2047,2/13/2012,100.39
2048,2/10/2012,98.68
2049,2/9/2012,99.88
2050,2/8/2012,98.8
2051,2/7/2012,98.55
2052,2/6/2012,96.89
2053,2/3/2012,97.8
2054,2/2/2012,96.36
2055,2/1/2012,97.63
2056,1/31/2012,98.46
2057,1/30/2012,98.75
2058,1/27/2012,99.47
2059,1/26/2012,99.76
2060,1/25/2012,99.23
2061,1/24/2012,98.84
2062,1/23/2012,99.47
2063,1/20/2012,98.15
2064,1/19/2012,100.32
2065,1/18/2012,100.61
2066,1/17/2012,100.7
2067,1/13/2012,98.69
2068,1/12/2012,99.03
2069,1/11/2012,100.89
2070,1/10/2012,102.24
2071,1/9/2012,101.31
2072,1/6/2012,101.56
